failure_taxonomy_id,source_table,benchmark_row_id,dataset_id,task_id,method_id,route_label,failure_class,failure_reason,evidence_pointer,claim_downgrade,artifact_registry_ids,severity,split_id,seed,control_level
ft_9a1933da4227,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,weak_or_noisy_injected_context_signal
ft_6b1cd562d385,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,weak_or_noisy_injected_context_signal
ft_7657d7a5516e,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,expression_only_linear,expression_only,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,weak_or_noisy_injected_context_signal
ft_05d0e28597b8,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,weak_or_noisy_injected_context_signal
ft_dc783217920e,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:weak_or_noisy_injected_context_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,spatial_statistics_heuristic,abstain_uncertain,insufficient_power,Method did not recover a positive synthetic context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed2:weak_or_noisy_injected_context_signal,abstain_until_more_power_or_replicates,cp_q3_positive_null_ladder,medium,unit_hash_split,2,weak_or_noisy_injected_context_signal
ft_f023502fa2c2,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,always_true_neighbor_mean,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,fov_holdout,0,missing_panel_or_target_dropout_signal
ft_e0d49070f0bf,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,fov_holdout,0,missing_panel_or_target_dropout_signal
ft_ce7e31f71ff8,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,fov_holdout,0,missing_panel_or_target_dropout_signal
ft_d7821cfed930,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed0:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,fov_holdout,0,missing_panel_or_target_dropout_signal
ft_3699e016a7d5,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,always_true_neighbor_mean,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,fov_holdout,1,missing_panel_or_target_dropout_signal
ft_9e75d2220946,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,fov_holdout,1,missing_panel_or_target_dropout_signal
ft_2f273a2b26dd,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,fov_holdout,1,missing_panel_or_target_dropout_signal
ft_ae644f626c46,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed1:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,fov_holdout,1,missing_panel_or_target_dropout_signal
ft_de1c441e65fa,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,always_true_neighbor_mean,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,fov_holdout,2,missing_panel_or_target_dropout_signal
ft_c55dca130d3b,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,fov_holdout,2,missing_panel_or_target_dropout_signal
ft_0671cc0c086d,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,fov_holdout,2,missing_panel_or_target_dropout_signal
ft_9ef325c7bed9,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:fov_holdout:seed2:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,fov_holdout,2,missing_panel_or_target_dropout_signal
ft_32d1cf6f1563,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,always_true_neighbor_mean,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,unit_hash_split,0,missing_panel_or_target_dropout_signal
ft_6b1c9d36b5a7,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,unit_hash_split,0,missing_panel_or_target_dropout_signal
ft_eb6df80d26cc,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,unit_hash_split,0,missing_panel_or_target_dropout_signal
ft_1a1c9ea4afa9,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,random_neighbor_control_model,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed0:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,unit_hash_split,0,missing_panel_or_target_dropout_signal
ft_ce9cd925b30f,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,always_true_neighbor_mean,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,unit_hash_split,1,missing_panel_or_target_dropout_signal
ft_f1ff6497c6e6,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:missing_panel_or_target_dropout_signal,xenium_breast_biomarkers_v1,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,panel_lacks_downstream_genes,Synthetic missing-panel/dropout control blocks target evidence.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:xenium_breast_biomarkers_v1:unit_hash_split:seed1:missing_panel_or_target_dropout_signal,downgrade_pathway_or_lr_panel_claim,cp_q3_positive_null_ladder,medium,unit_hash_split,1,missing_panel_or_target_dropout_signal
